image_id,filename,title,google,ra,batch,errors,identifiable_yes,identifiable_no,identifiable_with_info_sidebar,identifiable_with_detective_work,identifiable_different_language,diversity_none,diversity_bipoc,diversity_noncisman,diversity_lgbq,diversity_non_christian,diversity_disability,diversity_other,diversity_ambiguous,TagID
user895_4714_book_3_7.jpg3670,user895_4714_book_3_7.jpg,Last Day Blues,https://www.google.com/books/edition/Last_Day_Blues/cBWQEAAAQBAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,0,0,1,0,0,0,0,0,user895_4714_book_3_7
user941_2266_book_1_2.jpg8331,user941_2266_book_1_2.jpg,This Way to Pre-K,,Emily,rebatch-7,,1,0,0,0,0,0,0,1,0,0,0,0,0,user941_2266_book_1_2
user941_2266_book_8_11.jpg3185,user941_2266_book_8_11.jpg,The Very Hungry Caterpillar,https://www.google.com/books/edition/The_Very_Hungry_Caterpillar/XP1EDQAAQBAJ?hl=en&gbpv=1&dq=this+way+to+pre-k&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user941_2266_book_8_11
user942_2873_book_7_6.jpg4683,user942_2873_book_7_6.jpg,"Project X Origins: Grey Book Band, Oxford Level 14: Behind the Scenes: Journey to Mars",https://www.google.com/books/edition/Project_X_Origins_Grey_Book_Band_Oxford/6XK9ngEACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user942_2873_book_7_6
user962_4112_book_9_15.jpg2902,user962_4112_book_9_15.jpg,Exclamation Mark,https://www.google.com/books/edition/Exclamation_Mark/_ayUzgEACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user962_4112_book_9_15
user1083_419_book_18_18.jpg7896,user1083_419_book_18_18.jpg,Ship Shapes,https://www.google.com/books/edition/Ship_Shapes/m8Oy3NtZwhQC?hl=en&gbpv=0,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1083_419_book_18_18
user1100_4173_book_2_10.jpg5067,user1100_4173_book_2_10.jpg,The Magic Boat,https://www.google.com/books/edition/The_Magic_Boat_Read_Along/Y4CFDwAAQBAJ?hl=en&gbpv=1&dq=inauthor:%22Kit+Pearson%22&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1100_4173_book_2_10
user1190_4756_book_1_1.jpg2968,user1190_4756_book_1_1.jpg,"The phantom tollbooth
",https://www.google.com/books/edition/The_Phantom_Tollbooth/87UWNi83IrIC?hl=en&gbpv=1&dq=phantom+tollbooth&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1190_4756_book_1_1
user1311_4253_book_14_13.jpg4300,user1311_4253_book_14_13.jpg,Baby Beluga,https://www.google.com/books/edition/Baby_Beluga/DOBI2tV2BNsC?hl=en&gbpv=1&dq=Baby+Beluga&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1311_4253_book_14_13
user1315_1157_book_12_17.jpg5042,user1315_1157_book_12_17.jpg,Blockhead: The Life of Fibonacci,https://www.google.com/books/edition/Blockhead/gTzhb1LlhdoC?hl=en&gbpv=1&dq=Blockhead+the+Life+of+Fibonacci&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1315_1157_book_12_17
user1403_2427_book_8_15.jpg2969,user1403_2427_book_8_15.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1403_2427_book_8_15
user1403_2427_book_16_23.jpg2201,user1403_2427_book_16_23.jpg,Night,https://www.google.com/books/edition/Night/8Wx_NAEACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1403_2427_book_16_23
user1407_4835_book_9_12.jpg2755,user1407_4835_book_9_12.jpg,"Jane Eyre
",https://www.google.com/books/edition/Jane_Eyre/mFcrP3VfDFUC?hl=en&kptab=overview,Emily,rebatch-7,,1,0,0,0,0,0,0,1,0,0,0,0,0,user1407_4835_book_9_12
user1407_4835_book_10_13.jpg3468,user1407_4835_book_10_13.jpg,The Hound of the Baskervilles,https://www.google.com/books/edition/The_Hound_of_the_Baskervilles/vopPEAAAQBAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1407_4835_book_10_13
user1411_4334_book_2_8.jpg3182,user1411_4334_book_2_8.jpg,Les Piranhas Ne Mangent Pas d'Ananas,https://www.google.com/books/edition/Les_Piranhas_Ne_Mangent_Pas_d_Ananas/83rVvQEACAAJ?hl=en,Emily,rebatch-7,,0,0,0,0,1,1,0,0,0,0,0,0,0,user1411_4334_book_2_8
user1422_3700_book_1_12.jpg3542,user1422_3700_book_1_12.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1422_3700_book_1_12
user1427_4339_book_4_3.jpg3398,user1427_4339_book_4_3.jpg,Good Thing You're Not an Octopus!,https://www.google.com/books/edition/Good_Thing_You_re_Not_an_Octopus/CoNvHQAACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1427_4339_book_4_3
user1443_1809_book_6_12.jpg1121,user1443_1809_book_6_12.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1443_1809_book_6_12
user1452_1817_book_4_9.jpg2914,user1452_1817_book_4_9.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1452_1817_book_4_9
user1505_3084_book_2_4.jpg3887,user1505_3084_book_2_4.jpg,Flashback Four #2: The Titanic Mission,https://www.google.com/books/edition/Flashback_Four_2_The_Titanic_Mission/QTK3DAEACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1505_3084_book_2_4
user1505_3084_book_5_7.jpg3209,user1505_3084_book_5_7.jpg,The Curse of the Mummy's Tomb,https://www.google.com/books/edition/The_Curse_of_the_Mummy_s_Tomb/LkTOrQEACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1505_3084_book_5_7
user1505_3084_book_19_21.jpg5524,user1505_3084_book_19_21.jpg,Charlie and the Chocolate Factory,https://www.google.com/books/edition/Charlie_and_the_Chocolate_Factory_Colour/iaD7DAAAQBAJ?hl=en&gbpv=1&dq=roald+dahl+chocolate+factory&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1505_3084_book_19_21
user1573_3095_book_14_13.jpg4842,user1573_3095_book_14_13.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1573_3095_book_14_13
user1591_4853_book_10_10.jpg3101,user1591_4853_book_10_10.jpg,The Gruffalo,https://www.google.com/books/edition/The_Gruffalo/mHLFDAAAQBAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1591_4853_book_10_10
user1618_3744_book_1_4.jpg2783,user1618_3744_book_1_4.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1618_3744_book_1_4
user1619_4384_book_10_20.jpg2534,user1619_4384_book_10_20.jpg,Among the Hidden,https://www.google.com/books/edition/Among_the_Hidden/gSSdNmrNm6wC?hl=en&gbpv=1&dq=Among+the+Hidden&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1619_4384_book_10_20
user1633_3119_book_2_6.jpg2056,user1633_3119_book_2_6.jpg,The King's Commissioners,https://www.google.com/books/edition/The_King_s_Commissioners/zoYfHQAACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1633_3119_book_2_6
user1633_3119_book_6_10.jpg2228,user1633_3119_book_6_10.jpg,How Much Is a Million?,https://www.google.com/books/edition/How_Much_Is_a_Million/6bwabAPYM7YC?hl=en&gbpv=1&dq=How+Much+Is+A+Million&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1633_3119_book_6_10
user1689_4869_book_1_4.jpg2877,user1689_4869_book_1_4.jpg,The Thank You Book (An Elephant and Piggie Book),https://www.google.com/books/edition/The_Thank_You_Book_An_Elephant_and_Piggi/bfMzrgEACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1689_4869_book_1_4
user1693_2494_book_4_14.jpg3538,user1693_2494_book_4_14.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1693_2494_book_4_14
user1715_4415_book_7_7.jpg1545,user1715_4415_book_7_7.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1715_4415_book_7_7
user1863_4450_book_2_6.jpg2547,user1863_4450_book_2_6.jpg,Wonder,https://www.google.com/books/edition/_/ZJuLKKpvOBYC?hl=en&sa=X&ved=2ahUKEwirueCd2cL8AhWPKlkFHV-oAIwQre8FegQIAxBg,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1863_4450_book_2_6
user1915_4460_book_3_6.jpg3955,user1915_4460_book_3_6.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1915_4460_book_3_6
user1915_4460_book_4_7.jpg5861,user1915_4460_book_4_7.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1915_4460_book_4_7
user1928_4908_book_5_6.jpg4958,user1928_4908_book_5_6.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1928_4908_book_5_6
user1945_3822_book_2_1.jpg2051,user1945_3822_book_2_1.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1945_3822_book_2_1
user2000_701_book_3_3.jpg5511,user2000_701_book_3_3.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2000_701_book_3_3
user2021_2583_book_8_8.jpg2587,user2021_2583_book_8_8.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2021_2583_book_8_8
user2130_1981_book_6_16.jpg2789,user2130_1981_book_6_16.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2130_1981_book_6_16
user2171_730_book_4_13.jpg3637,user2171_730_book_4_13.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2171_730_book_4_13
user2180_23_book_15_15.jpg3173,user2180_23_book_15_15.jpg,Hanukkah Bear,https://www.google.com/books/edition/Hanukkah_Bear/yi-PEAAAQBAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2180_23_book_15_15
user2266_1397_book_2_2.jpg5513,user2266_1397_book_2_2.jpg,"The Reluctant Dragon
",https://www.google.com/books/edition/_/QCSXPwAACAAJ?hl=en&sa=X&ved=2ahUKEwjGr8mt28L8AhVcF1kFHQb8BSoQ7_IDegQIAxB1,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2266_1397_book_2_2
user2317_3912_book_7_9.jpg4624,user2317_3912_book_7_9.jpg,"To Market, To Market
",https://www.google.com/books/edition/To_Market_To_Market/0qmytqinb3oC?hl=en&gbpv=1&dq=to+market+to+market&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2317_3912_book_7_9
user2317_4542_book_4_6.jpg4131,user2317_4542_book_4_6.jpg,Good Thing You're Not an Octopus!,https://www.google.com/books/edition/Good_Thing_You_re_Not_an_Octopus/CoNvHQAACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2317_4542_book_4_6
user2328_1419_book_4_7.jpg5113,user2328_1419_book_4_7.jpg,El Deafo,https://www.google.com/books/edition/El_Deafo/avsKBAAAQBAJ?hl=en&gbpv=1&dq=el+deafo&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,0,0,0,0,0,0,0,1,user2328_1419_book_4_7
user2329_1420_book_1_9.jpg2449,user2329_1420_book_1_9.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2329_1420_book_1_9
user2329_1420_book_9_17.jpg3245,user2329_1420_book_9_17.jpg,"Runny Babbit
",https://www.google.com/books/edition/Runny_Babbit/3ZHLYgEACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2329_1420_book_9_17
user2329_1420_book_10_18.jpg2344,user2329_1420_book_10_18.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2329_1420_book_10_18
user2371_60_book_2_9.jpg4579,user2371_60_book_2_9.jpg,Goldilocks and the Three Bears,https://www.google.com/books/edition/Goldilocks_and_the_Three_Bears/bXAwngEACAAJ?hl=en&kptab=editions,Emily,rebatch-7,,1,0,0,0,0,0,0,1,0,0,0,0,0,user2371_60_book_2_9
user2381_2035_book_10_18.jpg2156,user2381_2035_book_10_18.jpg,The Miraculous Journey of Edward Tulane,https://www.google.com/books/edition/The_Miraculous_Journey_of_Edward_Tulane/oWh-tgUgAxcC?hl=en&gbpv=1&dq=The+Miraculous+Journey+of+Edward+Tulane&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2381_2035_book_10_18
user2389_62_book_12_16.jpg6548,user2389_62_book_12_16.jpg,"Scaredy-Cat, Splat!
",https://www.google.com/books/edition/Scaredy_Cat_Splat/ZfOxoQEACAAJ?hl=en,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2389_62_book_12_16
user2434_66_book_2_14.jpg2774,user2434_66_book_2_14.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2434_66_book_2_14
user2446_74_book_1_3.jpg6849,user2446_74_book_1_3.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2446_74_book_1_3
user2470_2073_book_8_17.jpg2772,user2470_2073_book_8_17.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2470_2073_book_8_17
user2471_2074_book_2_5.jpg11934,user2471_2074_book_2_5.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2471_2074_book_2_5
user2546_3954_book_2_5.jpg7046,user2546_3954_book_2_5.jpg,"Inch by Inch
",https://www.google.com/books/edition/Inch_by_Inch/c_VuDwAAQBAJ?hl=en&gbpv=1&dq=inch+by+inch&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2546_3954_book_2_5
user2555_1474_book_2_11.jpg2731,user2555_1474_book_2_11.jpg,Nobody Listens to Andrew,https://www.google.com/books/edition/Nobody_Listens_to_Andrew/sUjhAAAAMAAJ?hl=en&gbpv=0&bsq=Nobody%20Listens%20to%20Andrew,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2555_1474_book_2_11
user2666_4640_book_4_10.jpg11050,user2666_4640_book_4_10.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2666_4640_book_4_10
user2706_4645_book_4_4.jpg2253,user2706_4645_book_4_4.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2706_4645_book_4_4
user2790_4659_book_8_10.jpg9811,user2790_4659_book_8_10.jpg,"Paul Bunyan
",https://www.google.com/books/edition/Paul_Bunyan/5SH-dCzeJHwC?hl=en&gbpv=0,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2790_4659_book_8_10
user2949_150_book_16_18.jpg3782,user2949_150_book_16_18.jpg,Don't Push the Button!,https://www.google.com/books/edition/Don_t_Push_the_Button/VdSzAAAAQBAJ?hl=en&gbpv=1&dq=dont+push+the+button&printsec=frontcover,Emily,rebatch-7,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2949_150_book_16_18
user2958_156_book_9_8.jpg3160,user2958_156_book_9_8.jpg,,,Emily,rebatch-7,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2958_156_book_9_8
user380_416_book_17_22.jpg4150,user380_416_book_17_22.jpg,,,Emily,training-2b-rebatch-12,,0,1,0,0,0,0,0,0,0,0,0,0,0,user380_416_book_17_22
user453_495_book_3_6.jpg3068,user453_495_book_3_6.jpg,,,Emily,training-2b-rebatch-12,,0,1,0,0,0,0,0,0,0,0,0,0,0,user453_495_book_3_6
user513_529_book_1_4.jpg1296,user513_529_book_1_4.jpg,,,Emily,training-2b-rebatch-12,,0,1,0,0,0,0,0,0,0,0,0,0,0,user513_529_book_1_4
user513_529_book_10_35.jpg1164,user513_529_book_10_35.jpg,"The Hunger Games
",https://www.google.com/books/edition/The_Hunger_Games/_zSzAwAAQBAJ?hl=en&gbpv=1&dq=hunger+games&printsec=frontcover,Emily,training-2b-rebatch-12,,1,0,0,0,0,1,0,0,0,0,0,0,0,user513_529_book_10_35
user513_529_book_19_45.jpg1345,user513_529_book_19_45.jpg,,,Emily,training-2b-rebatch-12,,0,1,0,0,0,0,0,0,0,0,0,0,0,user513_529_book_19_45
user1218_2954_book_6_10.jpg1425,user1218_2954_book_6_10.jpg,,,Emily,training-2b-rebatch-12,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1218_2954_book_6_10
user2000_700_book_2_2.jpg8200,user2000_700_book_2_2.jpg,"Our Class is a Family
",https://www.google.com/books/edition/Our_Class_is_a_Family/ipiNzQEACAAJ?hl=en,Emily,training-2b-rebatch-12,,1,0,0,0,0,0,1,1,0,0,1,0,0,user2000_700_book_2_2
user2103_1362_book_2_3.jpg1275,user2103_1362_book_2_3.jpg,,,Emily,training-2b-rebatch-12,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2103_1362_book_2_3
user2355_780_book_10_11.jpg2545,user2355_780_book_10_11.jpg,"The 5th Wave
",https://www.google.com/books/edition/_/D5EpkgEACAAJ?hl=en&sa=X&ved=2ahUKEwiZtJip2oj9AhUhFVkFHXfuCUMQ7_IDegQIAxA8,Emily,training-2b-rebatch-12,,1,0,0,0,0,1,0,0,0,0,0,0,0,user2355_780_book_10_11
user2738_118_book_1_7.jpg3619,user2738_118_book_1_7.jpg,,,Emily,training-2b-rebatch-12,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2738_118_book_1_7
user2958_156_book_20_19.jpg3249,user2958_156_book_20_19.jpg,,,Emily,training-2b-rebatch-12,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2958_156_book_20_19
user21_217_book_15_18.jpg3453,user21_217_book_15_18.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user21_217_book_15_18
user38_4029_book_4_12.jpg2507,user38_4029_book_4_12.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user38_4029_book_4_12
user42_4681_book_13_16.jpg1567,user42_4681_book_13_16.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user42_4681_book_13_16
user234_4861_book_8_15.jpg5597,user234_4861_book_8_15.jpg,"No, David!",https://www.google.com/books/edition/No_David/rMkTtACXbdIC?hl=en&gbpv=1&dq=no+david&printsec=frontcover,Emily,training-3a-rebatch-13,,1,0,0,0,0,1,0,0,0,0,0,0,0,user234_4861_book_8_15
user453_495_book_4_7.jpg1818,user453_495_book_4_7.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user453_495_book_4_7
user488_1768_book_4_8.jpg2409,user488_1768_book_4_8.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user488_1768_book_4_8
user513_529_book_9_23.jpg1421,user513_529_book_9_23.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user513_529_book_9_23
user513_529_book_14_40.jpg1407,user513_529_book_14_40.jpg,"The Last Olympian
",https://www.google.com/books/edition/_/dQ5-PwAACAAJ?hl=en&sa=X&ved=2ahUKEwirkZeL4Yj9AhWZEVkFHR3PBfkQre8FegQIAxBe,Emily,training-3a-rebatch-13,,1,0,0,0,0,1,0,0,0,0,0,0,0,user513_529_book_14_40
user593_2429_book_5_7.jpg1559,user593_2429_book_5_7.jpg,The Miraculous Journey of Edward Tulane,https://www.google.com/books/edition/The_Miraculous_Journey_of_Edward_Tulane/oWh-tgUgAxcC?hl=en&gbpv=1&dq=the+miraculous+journey+of+edward+tulane&printsec=frontcover,Emily,training-3a-rebatch-13,,1,0,0,0,0,1,0,0,0,0,0,0,0,user593_2429_book_5_7
user646_3209_book_3_16.jpg3075,user646_3209_book_3_16.jpg,The Day the Crayons Quit,https://www.google.com/books/edition/The_Day_the_Crayons_Quit/EC3eDAAAQBAJ?hl=en&gbpv=1&dq=The+Day+the+Crayons+Quit&printsec=frontcover,Emily,training-3a-rebatch-13,,1,0,0,0,0,1,0,0,0,0,0,0,0,user646_3209_book_3_16
user1049_4154_book_2_5.jpg3798,user1049_4154_book_2_5.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1049_4154_book_2_5
user1218_2954_book_8_12.jpg1599,user1218_2954_book_8_12.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1218_2954_book_8_12
user1378_3670_book_8_7.jpg3439,user1378_3670_book_8_7.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1378_3670_book_8_7
user1403_2427_book_10_17.jpg2462,user1403_2427_book_10_17.jpg,,,Emily,training-3a-rebatch-13,At least one diversity selection required.,1,0,0,0,0,0,0,0,0,0,0,0,0,user1403_2427_book_10_17
user1403_2427_book_13_20.jpg1702,user1403_2427_book_13_20.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1403_2427_book_13_20
user1405_2428_book_5_17.jpg4935,user1405_2428_book_5_17.jpg,It's Okay To Be Different,https://www.google.com/books/edition/It_s_Okay_To_Be_Different/sSwCngEACAAJ?hl=en,Emily,training-3a-rebatch-13,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1405_2428_book_5_17
user1573_3095_book_1_0.jpg8555,user1573_3095_book_1_0.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1573_3095_book_1_0
user1664_4398_book_1_3.jpg2280,user1664_4398_book_1_3.jpg,Disaster on the Titanic,google.com/books/edition/Disaster_on_the_Titanic_Ranger_in_Time_9/mrZbDwAAQBAJ?hl=en&gbpv=1&dq=ranger+time&printsec=frontcover,Emily,training-3a-rebatch-13,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1664_4398_book_1_3
user1715_4415_book_6_6.jpg1566,user1715_4415_book_6_6.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1715_4415_book_6_6
user1935_1938_book_1_4.jpg6934,user1935_1938_book_1_4.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1935_1938_book_1_4
user2033_4919_book_2_4.jpg2514,user2033_4919_book_2_4.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2033_4919_book_2_4
user2083_1972_book_1_3.jpg5888,user2083_1972_book_1_3.jpg,Esperanza Rising,https://www.google.com/books/edition/Esperanza_Rising_Scholastic_Gold/ArbE7JxIc7EC?hl=en&gbpv=1&dq=esperanza+rising&printsec=frontcover,Emily,training-3a-rebatch-13,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2083_1972_book_1_3
user2103_1362_book_7_8.jpg1226,user2103_1362_book_7_8.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2103_1362_book_7_8
user2355_780_book_11_12.jpg3095,user2355_780_book_11_12.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2355_780_book_11_12
user2445_2059_book_2_7.jpg4765,user2445_2059_book_2_7.jpg,The Recess Queen,https://www.google.com/books/edition/The_Recess_Queen/3NO-CwAAQBAJ?hl=en&gbpv=1&dq=playground+queen&printsec=frontcover,Emily,training-3a-rebatch-13,,1,0,0,0,0,0,1,1,0,0,0,0,0,user2445_2059_book_2_7
user2704_113_book_3_10.jpg1695,user2704_113_book_3_10.jpg,,,Emily,training-3a-rebatch-13,,0,1,0,0,0,0,0,0,0,0,0,0,0,user2704_113_book_3_10
user1029_3551_book_2_5.jpg6144,user1029_3551_book_2_5.jpg,,,Emily,training-4b-rebatch-16,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1029_3551_book_2_5
user1403_2427_book_11_18.jpg2602,user1403_2427_book_11_18.jpg,,,Emily,training-4b-rebatch-16,Exactly one identifiable selection required.,0,0,0,0,0,0,0,0,0,0,0,0,0,user1403_2427_book_11_18
user1427_4339_book_8_10.jpg3962,user1427_4339_book_8_10.jpg,Quick As a Cricket,https://www.google.com/books/edition/Quick_as_a_Cricket/T8e_DwAAQBAJ?hl=en&gbpv=1&dq=run+as+fast+as+a+cricket&printsec=frontcover,Emily,training-4b-rebatch-16,,1,0,0,0,0,1,0,0,0,0,0,0,0,user1427_4339_book_8_10
user1689_4868_book_3_4.jpg4039,user1689_4868_book_3_4.jpg,The Return of Thelma the Unicorn,https://www.google.com/books/edition/The_Return_of_Thelma_the_Unicorn/wd5sEAAAQBAJ?hl=en&gbpv=1&dq=thelma+the+unicorn&printsec=frontcover,Emily,training-4b-rebatch-16,,1,0,0,0,0,0,0,0,0,0,0,0,1,user1689_4868_book_3_4
user1689_4868_book_9_10.jpg3246,user1689_4868_book_9_10.jpg,,,Emily,training-4b-rebatch-16,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1689_4868_book_9_10
user1693_2494_book_7_17.jpg3499,user1693_2494_book_7_17.jpg,,,Emily,training-4b-rebatch-16,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1693_2494_book_7_17
user1713_4410_book_6_8.jpg6575,user1713_4410_book_6_8.jpg,Julie Black Belt: The Kung Fu Chronicles,https://www.google.com/books/edition/Julie_Black_Belt/0N8IWthYoKIC?hl=en&gbpv=1&dq=julie+black+belt&printsec=frontcover,Emily,training-4b-rebatch-16,,1,0,0,0,0,0,1,1,0,0,0,0,0,user1713_4410_book_6_8
user1727_1887_book_2_8.jpg3547,user1727_1887_book_2_8.jpg,,,Emily,training-4b-rebatch-16,,0,1,0,0,0,0,0,0,0,0,0,0,0,user1727_1887_book_2_8
user1783_4424_book_1_5.jpg3825,user1783_4424_book_1_5.jpg,Blood on the River,https://www.google.com/books/edition/Blood_on_the_River/dp-qZlJnzVwC?hl=en&gbpv=1&dq=blood+river&printsec=frontcover,Emily,training-4b-rebatch-16,,1,0,0,0,0,0,1,0,0,0,0,0,0,user1783_4424_book_1_5
user1807_654_book_2_4.jpg4233,user1807_654_book_2_4.jpg,Henry's Freedom Box,https://www.google.com/books/edition/Henry_s_Freedom_Box/8dRNCwAAQBAJ?hl=en&gbpv=1&dq=henry%27s+freedom+box&printsec=frontcover,Emily,training-4b-rebatch-16,,1,0,0,0,0,0,1,0,0,0,0,0,0,user1807_654_book_2_4
